Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\Nutrients\N_Ssid_Plate41.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2015-11-23 15:26:01 PM EST,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
B5,D_T1_R1_Ss_S3-3,D,UNKNOWN,FAM,NFQ-MGB,24.4844779968,24.4317207336,0.074608691,,,,0,0.02,1,3,23,,N,N,N
B6,D_T1_R1_Ss_S3-19,C,UNKNOWN,VIC,NFQ-MGB,28.9846801758,29.1069774628,0.1729544848,,,,0,0.02,1,3,27,,N,N,N
B6,D_T1_R1_Ss_S3-19,D,UNKNOWN,FAM,NFQ-MGB,25.4397125244,25.3874397278,0.0739235505,,,,0,0.02,1,3,23,,N,N,N
B7,D_T1_R1_Ss_S4-21,C,UNKNOWN,VIC,NFQ-MGB,27.4893779755,27.6701011658,0.2555825412,,,,0,0.02,1,3,26,,N,N,N
B7,D_T1_R1_Ss_S4-21,D,UNKNOWN,FAM,NFQ-MGB,25.1985530853,25.3051223755,0.1507117301,,,,0,0.02,1,3,23,,N,N,N
B8,D_T1_R1_Ss_S4-30,C,UNKNOWN,VIC,NFQ-MGB,29.3976840973,29.6467018127,0.3521628678,,,,0,0.02,1,3,28,,N,N,N
B8,D_T1_R1_Ss_S4-30,D,UNKNOWN,FAM,NFQ-MGB,24.3177375793,24.6308670044,0.442833215,,,,0,0.02,1,3,22,,N,N,N
B9,D_T1_R1_Ss_S5-3,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
B9,D_T1_R1_Ss_S5-3,D,UNKNOWN,FAM,NFQ-MGB,25.7054672241,25.8100280762,0.1478727311,,,,0,0.02,1,3,24,,N,N,Y
B10,D_T1_R1_Ss_S5-22,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
B10,D_T1_R1_Ss_S5-22,D,UNKNOWN,FAM,NFQ-MGB,25.2042427063,25.1289100647,0.1065364406,,,,0,0.02,1,3,23,,N,Y,Y
B11,D_T1_R1_Ss_S6-9,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
B11,D_T1_R1_Ss_S6-9,D,UNKNOWN,FAM,NFQ-MGB,24.4647426605,24.4647426605,,,,,0,0.02,1,3,22,,N,Y,Y
B12,D_T1_R1_Ss_S6-14,C,UNKNOWN,VIC,NFQ-MGB,33.4952812195,34.0043029785,0.7198681831,,,,0,0.02,1,3,33,,Y,N,N
B12,D_T1_R1_Ss_S6-14,D,UNKNOWN,FAM,NFQ-MGB,24.8638191223,25.3250999451,0.6523495913,,,,0,0.02,1,3,23,,Y,N,N
C1,D_T1_R1_Ss_S1-4,Ssid,UNKNOWN,FAM,NFQ-MGB,20.7903060913,20.7141304016,0.1077300459,,,,0,0.02,1,3,18,,N,N,N
C2,D_T1_R1_Ss_S1-19,Ssid,UNKNOWN,FAM,NFQ-MGB,20.6715106964,20.5774688721,0.132996574,,,,0,0.02,1,3,18,,N,N,N
C3,D_T1_R1_Ss_S2-20,Ssid,UNKNOWN,FAM,NFQ-MGB,20.6463928223,20.9983940125,0.4978035092,,,,0,0.02,1,3,17,,N,N,N
C4,D_T1_R1_Ss_S2-29,Ssid,UNKNOWN,FAM,NFQ-MGB,21.0966663361,21.2499504089,0.2167777568,,,,0,0.02,1,3,19,,N,N,N
C5,D_T1_R1_Ss_S3-3,Ssid,UNKNOWN,FAM,NFQ-MGB,22.3637695313,22.26628685,0.1378613263,,,,0,0.02,1,3,20,,N,N,N
C6,D_T1_R1_Ss_S3-19,Ssid,UNKNOWN,FAM,NFQ-MGB,22.6710853577,22.7024688721,0.0443816446,,,,0,0.02,1,3,20,,N,N,N
C7,D_T1_R1_Ss_S4-21,Ssid,UNKNOWN,FAM,NFQ-MGB,21.7614536285,21.58385849,0.2511560917,,,,0,0.02,1,3,19,,N,N,N
C8,D_T1_R1_Ss_S4-30,Ssid,UNKNOWN,FAM,NFQ-MGB,21.7959899902,22.2026481628,0.5751001835,,,,0,0.02,1,3,19,,Y,N,N
C9,D_T1_R1_Ss_S5-3,Ssid,UNKNOWN,FAM,NFQ-MGB,21.3941421509,21.4326438904,0.0544496812,,,,0,0.02,1,3,18,,N,N,N
C10,D_T1_R1_Ss_S5-22,Ssid,UNKNOWN,FAM,NFQ-MGB,22.5442943573,23.0197372437,0.6723777652,,,,0,0.02,1,3,20,,Y,N,N
C11,D_T1_R1_Ss_S6-9,Ssid,UNKNOWN,FAM,NFQ-MGB,22.6537590027,22.5006904602,0.2164729536,,,,0,0.02,1,3,21,,N,N,N
C12,D_T1_R1_Ss_S6-14,Ssid,UNKNOWN,FAM,NFQ-MGB,23.9054794312,23.574678421,0.467823267,,,,0,0.02,1,3,22,,N,N,N
D1,D_T1_R1_Ss_S1-4,Ssid,UNKNOWN,FAM,NFQ-MGB,20.6379528046,20.7141304016,0.1077300459,,,,0,0.02,1,3,18,,N,N,N
D2,D_T1_R1_Ss_S1-19,Ssid,UNKNOWN,FAM,NFQ-MGB,20.4834251404,20.5774688721,0.132996574,,,,0,0.02,1,3,18,,N,N,N
D3,D_T1_R1_Ss_S2-20,Ssid,UNKNOWN,FAM,NFQ-MGB,21.3503932953,20.9983940125,0.4978035092,,,,0,0.02,1,3,18,,N,N,N
