Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\Nutrients\N_Ssid_Plate23.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2015-10-27 17:51:16 PM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
D2,NPF_T1_R2_Ss_S2-23,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
D3,NPF_T1_R2_Ss_S2-23,Ssid,UNKNOWN,FAM,NFQ-MGB,20.7977905273,20.7012252808,0.1365638822,,,,0,0.02,1,3,18,,N,N,N
D4,NPF_T1_R2_Ss_S2-23,Ssid,UNKNOWN,FAM,NFQ-MGB,20.6046600342,20.7012252808,0.1365638822,,,,0,0.02,1,3,17,,N,N,N
D5,NPF_T1_R2_Ss_S2-23,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,35.4350166321,,,,,0,0.02,1,3,39,,N,Y,Y
D5,NPF_T1_R2_Ss_S2-23,D,UNKNOWN,FAM,NFQ-MGB,25.2684955597,25.384727478,0.1643767506,,,,0,0.02,1,3,23,,N,Y,Y
D6,NPF_T1_R2_Ss_S2-23,C,UNKNOWN,VIC,NFQ-MGB,35.4350166321,35.4350166321,,,,,0,0.02,1,3,34,,N,N,N
D6,NPF_T1_R2_Ss_S2-23,D,UNKNOWN,FAM,NFQ-MGB,25.5009593964,25.384727478,0.1643767506,,,,0,0.02,1,3,24,,N,N,N
D7,NPF_T1_R2_Ss_S6-25,C,UNKNOWN,VIC,NFQ-MGB,32.937461853,32.7399520874,0.2793236971,,,,0,0.02,1,3,32,,N,N,N
D7,NPF_T1_R2_Ss_S6-25,D,UNKNOWN,FAM,NFQ-MGB,24.2525691986,24.1992721558,0.0753720552,,,,0,0.02,1,3,22,,N,N,N
D8,NPF_T1_R2_Ss_S6-25,C,UNKNOWN,VIC,NFQ-MGB,32.5424385071,32.7399520874,0.2793236971,,,,0,0.02,1,3,31,,N,N,N
D8,NPF_T1_R2_Ss_S6-25,D,UNKNOWN,FAM,NFQ-MGB,24.1459770203,24.1992721558,0.0753720552,,,,0,0.02,1,3,22,,N,N,N
D9,NPF_T1_R2_Ss_S6-25,Ssid,UNKNOWN,FAM,NFQ-MGB,20.6560115814,20.6983642578,0.0598970763,,,,0,0.02,1,3,18,,N,N,N
D10,NPF_T1_R2_Ss_S6-25,Ssid,UNKNOWN,FAM,NFQ-MGB,20.7407188416,20.6983642578,0.0598970763,,,,0,0.02,1,3,18,,N,N,N
D11,NPF_T1_R2_Ss_S6-25,B,UNKNOWN,FAM,NFQ-MGB,38.2140274048,38.2140274048,,,,,0,0.02,1,3,35,,N,N,N
D12,NPF_T1_R2_Ss_S6-25,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.2140274048,,,,,0,0.02,1,3,39,,N,N,Y
E1,NPF_T1_R2_Ss_S3-13,B,UNKNOWN,FAM,NFQ-MGB,38.9587402344,38.9587402344,,,,,0,0.02,1,3,35,,N,N,N
E2,NPF_T1_R2_Ss_S3-13,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.9587402344,,,,,0,0.02,1,3,38,,N,N,Y
E3,NPF_T1_R2_Ss_S3-13,Ssid,UNKNOWN,FAM,NFQ-MGB,22.5765590668,22.5634803772,0.0184974093,,,,0,0.02,1,3,20,,N,N,N
E4,NPF_T1_R2_Ss_S3-13,Ssid,UNKNOWN,FAM,NFQ-MGB,22.5503997803,22.5634803772,0.0184974093,,,,0,0.02,1,3,20,,N,N,N
E5,NPF_T1_R2_Ss_S3-13,C,UNKNOWN,VIC,NFQ-MGB,28.3277435303,28.4959526062,0.2378822118,,,,0,0.02,1,3,27,,N,N,N
E5,NPF_T1_R2_Ss_S3-13,D,UNKNOWN,FAM,NFQ-MGB,26.6164703369,26.657371521,0.0578416623,,,,0,0.02,1,3,25,,N,N,N
E6,NPF_T1_R2_Ss_S3-13,C,UNKNOWN,VIC,NFQ-MGB,28.6641597748,28.4959526062,0.2378822118,,,,0,0.02,1,3,27,,N,N,N
E6,NPF_T1_R2_Ss_S3-13,D,UNKNOWN,FAM,NFQ-MGB,26.6982707977,26.657371521,0.0578416623,,,,0,0.02,1,3,25,,N,N,N
E7,Fe_T1_R1_Ss_S3-6,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,34.4514198303,,,,,0,0.02,1,3,39,,N,Y,Y
E7,Fe_T1_R1_Ss_S3-6,D,UNKNOWN,FAM,NFQ-MGB,25.2177448273,25.2382965088,0.0290658157,,,,0,0.02,1,3,23,,N,Y,Y
E8,Fe_T1_R1_Ss_S3-6,C,UNKNOWN,VIC,NFQ-MGB,34.4514198303,34.4514198303,,,,,0,0.02,1,3,33,,N,N,N
E8,Fe_T1_R1_Ss_S3-6,D,UNKNOWN,FAM,NFQ-MGB,25.2588500977,25.2382965088,0.0290658157,,,,0,0.02,1,3,23,,N,N,N
E9,Fe_T1_R1_Ss_S3-6,Ssid,UNKNOWN,FAM,NFQ-MGB,22.9990921021,22.9645385742,0.0488647185,,,,0,0.02,1,3,20,,N,N,N
E10,Fe_T1_R1_Ss_S3-6,Ssid,UNKNOWN,FAM,NFQ-MGB,22.9299869537,22.9645385742,0.0488647185,,,,0,0.02,1,3,21,,N,N,N
E11,Fe_T1_R1_Ss_S3-6,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
E12,Fe_T1_R1_Ss_S3-6,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
F1,NPF_T1_R2_Ss_S3-16,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.0378952026,,,,,0,0.02,1,3,39,,N,N,Y
F2,NPF_T1_R2_Ss_S3-16,B,UNKNOWN,FAM,NFQ-MGB,38.0378952026,38.0378952026,,,,,0,0.02,1,3,35,,N,N,N
F3,NPF_T1_R2_Ss_S3-16,Ssid,UNKNOWN,FAM,NFQ-MGB,21.5327339172,21.5295333862,0.0045248857,,,,0,0.02,1,3,19,,N,N,N
