Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\Nutrients\N_Ssid_Pate46.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2015-11-24 17:32:53 PM EST,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
B11,Fe_T1_R2_Ss_S6-15,D,UNKNOWN,FAM,NFQ-MGB,24.6782169342,24.7267227173,0.0685975328,,,,0,0.02,1,3,22,,N,N,N
B12,Fe_T1_R2_Ss_S6-21,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,32.0656890869,,,,,0,0.02,1,3,39,,N,N,Y
B12,Fe_T1_R2_Ss_S6-21,D,UNKNOWN,FAM,NFQ-MGB,25.3447170258,25.4901809692,0.2057157308,,,,0,0.02,1,3,23,,N,N,Y
C1,Fe_T1_R2_Ss_S1-12,Ssid,UNKNOWN,FAM,NFQ-MGB,19.9951896667,20.3652076721,0.523283124,,,,0,0.02,1,3,17,,Y,N,N
C2,Fe_T1_R2_Ss_S1-16,Ssid,UNKNOWN,FAM,NFQ-MGB,20.3176860809,20.3663806915,0.0688645765,,,,0,0.02,1,3,18,,N,N,N
C3,Fe_T1_R2_Ss_S2-4,Ssid,UNKNOWN,FAM,NFQ-MGB,23.4613170624,23.2129039764,0.3513091505,,,,0,0.02,1,3,21,,N,N,N
C4,Fe_T1_R2_Ss_S2-31,Ssid,UNKNOWN,FAM,NFQ-MGB,23.0549240112,22.8633174896,0.2709725499,,,,0,0.02,1,3,20,,N,N,N
C5,Fe_T1_R2_Ss_S3-7,Ssid,UNKNOWN,FAM,NFQ-MGB,24.2837314606,24.3009281158,0.0243197437,,,,0,0.02,1,3,22,,N,N,N
C6,Fe_T1_R2_Ss_S3-11,Ssid,UNKNOWN,FAM,NFQ-MGB,25.0972194672,25.0683307648,0.040854793,,,,0,0.02,1,3,23,,N,N,N
C7,Fe_T1_R2_Ss_S4-26,Ssid,UNKNOWN,FAM,NFQ-MGB,24.2040691376,23.5427513123,0.9352459908,,,,0,0.02,1,3,22,,Y,N,N
C8,Fe_T1_R2_Ss_S4-28,Ssid,UNKNOWN,FAM,NFQ-MGB,23.3240585327,23.3944129944,0.0994962305,,,,0,0.02,1,3,21,,N,N,N
C9,Fe_T1_R2_Ss_S5-13,Ssid,UNKNOWN,FAM,NFQ-MGB,23.1644306183,23.5830039978,0.5919507742,,,,0,0.02,1,3,21,,Y,N,N
C10,Fe_T1_R2_Ss_S5-23,Ssid,UNKNOWN,FAM,NFQ-MGB,23.9177742004,24.2468833923,0.4654306769,,,,0,0.02,1,3,21,,N,N,N
C11,Fe_T1_R2_Ss_S6-15,Ssid,UNKNOWN,FAM,NFQ-MGB,23.3304195404,23.2986068726,0.0449912548,,,,0,0.02,1,3,21,,N,N,N
C12,Fe_T1_R2_Ss_S6-21,Ssid,UNKNOWN,FAM,NFQ-MGB,23.9146194458,23.8098945618,0.1481033564,,,,0,0.02,1,3,21,,N,N,N
D1,Fe_T1_R2_Ss_S1-12,Ssid,UNKNOWN,FAM,NFQ-MGB,20.7352237701,20.3652076721,0.523283124,,,,0,0.02,1,3,18,,Y,N,N
D2,Fe_T1_R2_Ss_S1-16,Ssid,UNKNOWN,FAM,NFQ-MGB,20.4150753021,20.3663806915,0.0688645765,,,,0,0.02,1,3,18,,N,N,N
D3,Fe_T1_R2_Ss_S2-4,Ssid,UNKNOWN,FAM,NFQ-MGB,22.9644908905,23.2129039764,0.3513091505,,,,0,0.02,1,3,21,,N,N,N
D4,Fe_T1_R2_Ss_S2-31,Ssid,UNKNOWN,FAM,NFQ-MGB,22.671710968,22.8633174896,0.2709725499,,,,0,0.02,1,3,20,,N,N,N
D5,Fe_T1_R2_Ss_S3-7,Ssid,UNKNOWN,FAM,NFQ-MGB,24.3181247711,24.3009281158,0.0243197437,,,,0,0.02,1,3,22,,N,N,N
D6,Fe_T1_R2_Ss_S3-11,Ssid,UNKNOWN,FAM,NFQ-MGB,25.0394420624,25.0683307648,0.040854793,,,,0,0.02,1,3,23,,N,N,N
D7,Fe_T1_R2_Ss_S4-26,Ssid,UNKNOWN,FAM,NFQ-MGB,22.8814315796,23.5427513123,0.9352459908,,,,0,0.02,1,3,20,,Y,N,N
D8,Fe_T1_R2_Ss_S4-28,Ssid,UNKNOWN,FAM,NFQ-MGB,23.4647674561,23.3944129944,0.0994962305,,,,0,0.02,1,3,21,,N,N,N
D9,Fe_T1_R2_Ss_S5-13,Ssid,UNKNOWN,FAM,NFQ-MGB,24.00157547,23.5830039978,0.5919507742,,,,0,0.02,1,3,21,,Y,N,N
D10,Fe_T1_R2_Ss_S5-23,Ssid,UNKNOWN,FAM,NFQ-MGB,24.5759925842,24.2468833923,0.4654306769,,,,0,0.02,1,3,21,,N,N,N
D11,Fe_T1_R2_Ss_S6-15,Ssid,UNKNOWN,FAM,NFQ-MGB,23.2667922974,23.2986068726,0.0449912548,,,,0,0.02,1,3,21,,N,N,N
D12,Fe_T1_R2_Ss_S6-21,Ssid,UNKNOWN,FAM,NFQ-MGB,23.7051696777,23.8098945618,0.1481033564,,,,0,0.02,1,3,21,,N,N,N
E1,Fe_T2_R2_Ss_S1-12,Ssid,UNKNOWN,FAM,NFQ-MGB,19.7539997101,19.693447113,0.0856343061,,,,0,0.02,1,3,17,,N,N,N
E2,Fe_T2_R2_Ss_S1-16,Ssid,UNKNOWN,FAM,NFQ-MGB,19.859954834,19.8749828339,0.0212528016,,,,0,0.02,1,3,17,,N,N,N
E3,Fe_T2_R2_Ss_S2-4,Ssid,UNKNOWN,FAM,NFQ-MGB,19.9272670746,19.9852027893,0.0819348246,,,,0,0.02,1,3,17,,N,N,N
E4,Fe_T2_R2_Ss_S2-31,Ssid,UNKNOWN,FAM,NFQ-MGB,20.8618679047,21.1874980927,0.4605106413,,,,0,0.02,1,3,18,,N,N,N
E5,Fe_T2_R2_Ss_S3-7,Ssid,UNKNOWN,FAM,NFQ-MGB,22.6704883575,22.6056785583,0.0916535482,,,,0,0.02,1,3,20,,N,N,N
E6,Fe_T2_R2_Ss_S3-11,Ssid,UNKNOWN,FAM,NFQ-MGB,22.2698955536,22.030380249,0.3387244344,,,,0,0.02,1,3,19,,N,N,N
E7,Fe_T2_R2_Ss_S4-26,Ssid,UNKNOWN,FAM,NFQ-MGB,21.9524478912,21.7897911072,0.2300300747,,,,0,0.02,1,3,20,,N,N,N
E8,Fe_T2_R2_Ss_S4-28,Ssid,UNKNOWN,FAM,NFQ-MGB,21.8276920319,21.926448822,0.1396618485,,,,0,0.02,1,3,20,,N,N,N
E9,Fe_T2_R2_Ss_S5-13,Ssid,UNKNOWN,FAM,NFQ-MGB,21.1678466797,21.3090209961,0.1996492893,,,,0,0.02,1,3,18,,N,N,N
E10,Fe_T2_R2_Ss_S5-23,Ssid,UNKNOWN,FAM,NFQ-MGB,22.0620231628,22.1496124268,0.1238699257,,,,0,0.02,1,3,20,,N,N,N
E11,Fe_T2_R2_Ss_S6-15,Ssid,UNKNOWN,FAM,NFQ-MGB,21.7992401123,22.1147956848,0.4462616146,,,,0,0.02,1,3,19,,N,N,N
E12,Fe_T2_R2_Ss_S6-21,Ssid,UNKNOWN,FAM,NFQ-MGB,21.6058826447,21.7803916931,0.2467917204,,,,0,0.02,1,3,19,,N,N,N
F1,Fe_T2_R2_Ss_S1-12,Ssid,UNKNOWN,FAM,NFQ-MGB,19.632894516,19.693447113,0.0856343061,,,,0,0.02,1,3,17,,N,N,N
F2,Fe_T2_R2_Ss_S1-16,Ssid,UNKNOWN,FAM,NFQ-MGB,19.8900108337,19.8749828339,0.0212528016,,,,0,0.02,1,3,17,,N,N,N
F3,Fe_T2_R2_Ss_S2-4,Ssid,UNKNOWN,FAM,NFQ-MGB,20.0431404114,19.9852027893,0.0819348246,,,,0,0.02,1,3,17,,N,N,N
F4,Fe_T2_R2_Ss_S2-31,Ssid,UNKNOWN,FAM,NFQ-MGB,21.5131282806,21.1874980927,0.4605106413,,,,0,0.02,1,3,19,,N,N,N
F5,Fe_T2_R2_Ss_S3-7,Ssid,UNKNOWN,FAM,NFQ-MGB,22.5408706665,22.6056785583,0.0916535482,,,,0,0.02,1,3,20,,N,N,N
F6,Fe_T2_R2_Ss_S3-11,Ssid,UNKNOWN,FAM,NFQ-MGB,21.7908668518,22.030380249,0.3387244344,,,,0,0.02,1,3,19,,N,N,N
F7,Fe_T2_R2_Ss_S4-26,Ssid,UNKNOWN,FAM,NFQ-MGB,21.6271362305,21.7897911072,0.2300300747,,,,0,0.02,1,3,20,,N,N,N
F8,Fe_T2_R2_Ss_S4-28,Ssid,UNKNOWN,FAM,NFQ-MGB,22.0252037048,21.926448822,0.1396618485,,,,0,0.02,1,3,20,,N,N,N
F9,Fe_T2_R2_Ss_S5-13,Ssid,UNKNOWN,FAM,NFQ-MGB,21.4501934052,21.3090209961,0.1996492893,,,,0,0.02,1,3,18,,N,N,N
F10,Fe_T2_R2_Ss_S5-23,Ssid,UNKNOWN,FAM,NFQ-MGB,22.2372016907,22.1496124268,0.1238699257,,,,0,0.02,1,3,20,,N,N,N
F11,Fe_T2_R2_Ss_S6-15,Ssid,UNKNOWN,FAM,NFQ-MGB,22.43034935,22.1147956848,0.4462616146,,,,0,0.02,1,3,20,,N,N,N
F12,Fe_T2_R2_Ss_S6-21,Ssid,UNKNOWN,FAM,NFQ-MGB,21.9548988342,21.7803916931,0.2467917204,,,,0,0.02,1,3,19,,N,N,N
G1,Fe_T2_R2_Ss_S1-12,C,UNKNOWN,VIC,NFQ-MGB,27.5559806824,28.2068748474,0.9205046892,,,,0,0.02,1,3,26,,Y,N,Y
G1,Fe_T2_R2_Ss_S1-12,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,Y,N,Y
G2,Fe_T2_R2_Ss_S1-16,C,UNKNOWN,VIC,NFQ-MGB,29.5512580872,29.5942878723,0.0608533062,,,,0,0.02,1,3,28,,N,N,N
G2,Fe_T2_R2_Ss_S1-16,D,UNKNOWN,FAM,NFQ-MGB,28.3015918732,28.3147163391,0.0185621455,,,,0,0.02,1,3,26,,N,N,N
G3,Fe_T2_R2_Ss_S2-4,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,34.9485816956,,,,,0,0.02,1,3,39,,N,Y,Y
G3,Fe_T2_R2_Ss_S2-4,D,UNKNOWN,FAM,NFQ-MGB,25.8444824219,25.6555252075,0.2672258615,,,,0,0.02,1,3,24,,N,Y,Y
G4,Fe_T2_R2_Ss_S2-31,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
G4,Fe_T2_R2_Ss_S2-31,D,UNKNOWN,FAM,NFQ-MGB,25.8772888184,25.8487472534,0.0403638668,,,,0,0.02,1,3,24,,N,Y,Y
G5,Fe_T2_R2_Ss_S3-7,C,UNKNOWN,VIC,NFQ-MGB,26.8802604675,26.9230651855,0.0605363622,,,,0,0.02,1,3,25,,N,N,N
G5,Fe_T2_R2_Ss_S3-7,D,UNKNOWN,FAM,NFQ-MGB,28.3645458221,28.3905925751,0.0368356705,,,,0,0.02,1,3,26,,N,N,N
G6,Fe_T2_R2_Ss_S3-11,C,UNKNOWN,VIC,NFQ-MGB,27.9775218964,28.0724868774,0.1342994124,,,,0,0.02,1,3,27,,N,N,N
G6,Fe_T2_R2_Ss_S3-11,D,UNKNOWN,FAM,NFQ-MGB,27.6565914154,27.635925293,0.0292263106,,,,0,0.02,1,3,26,,N,N,N
G7,Fe_T2_R2_Ss_S4-26,C,UNKNOWN,VIC,NFQ-MGB,27.4321060181,27.5738716125,0.2004854828,,,,0,0.02,1,3,26,,N,N,N
G7,Fe_T2_R2_Ss_S4-26,D,UNKNOWN,FAM,NFQ-MGB,27.1158447266,27.3561592102,0.3398559988,,,,0,0.02,1,3,25,,N,N,N
G8,Fe_T2_R2_Ss_S4-28,C,UNKNOWN,VIC,NFQ-MGB,35.9851341248,35.0576820374,1.3116153479,,,,0,0.02,1,3,34,,Y,N,N
G8,Fe_T2_R2_Ss_S4-28,D,UNKNOWN,FAM,NFQ-MGB,26.1541938782,26.1986122131,0.0628170148,,,,0,0.02,1,3,24,,Y,N,N
G9,Fe_T2_R2_Ss_S5-13,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
G9,Fe_T2_R2_Ss_S5-13,D,UNKNOWN,FAM,NFQ-MGB,25.6973342896,25.7733287811,0.1074724421,,,,0,0.02,1,3,24,,N,Y,Y
G10,Fe_T2_R2_Ss_S5-23,C,UNKNOWN,VIC,NFQ-MGB,29.0126667023,29.2361297607,0.3160231411,,,,0,0.02,1,3,27,,N,N,N
G10,Fe_T2_R2_Ss_S5-23,D,UNKNOWN,FAM,NFQ-MGB,26.9714984894,26.9440479279,0.0388209559,,,,0,0.02,1,3,25,,N,N,N
G11,Fe_T2_R2_Ss_S6-15,C,UNKNOWN,VIC,NFQ-MGB,31.6881065369,31.8727054596,0.2610622942,,,,0,0.02,1,3,30,,N,N,N
G11,Fe_T2_R2_Ss_S6-15,D,UNKNOWN,FAM,NFQ-MGB,25.7151279449,25.5695838928,0.2058317214,,,,0,0.02,1,3,24,,N,N,N
G12,Fe_T2_R2_Ss_S6-21,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,33.2163352966,,,,,0,0.02,1,3,39,,N,Y,Y
G12,Fe_T2_R2_Ss_S6-21,D,UNKNOWN,FAM,NFQ-MGB,25.7027778625,25.7923469543,0.1266698241,,,,0,0.02,1,3,24,,N,Y,Y
H1,Fe_T2_R2_Ss_S1-12,C,UNKNOWN,VIC,NFQ-MGB,28.8577709198,28.2068748474,0.9205046892,,,,0,0.02,1,3,27,,Y,N,Y
H1,Fe_T2_R2_Ss_S1-12,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,Y,N,Y
