Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\Nutrients\N_SS_Plate30.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2015-11-04 15:25:46 PM EST,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
D7,NPF_T3_R1_Ss_S4-10,D,UNKNOWN,FAM,NFQ-MGB,29.3806438446,29.5695323944,0.2671287358,,,,0,0.02,1,3,28,,N,N,N
D8,NPF_T3_R1_Ss_S4-17,C,UNKNOWN,VIC,NFQ-MGB,25.4609355927,25.4742050171,0.0187644511,,,,0,0.02,1,3,24,,N,N,N
D8,NPF_T3_R1_Ss_S4-17,D,UNKNOWN,FAM,NFQ-MGB,26.1050338745,26.1250953674,0.0283725839,,,,0,0.02,1,3,24,,N,N,N
D9,NPF_T3_R1_Ss_S5-5,C,UNKNOWN,VIC,NFQ-MGB,35.8623313904,34.595375061,1.7917468548,,,,0,0.02,1,3,35,,Y,N,N
D9,NPF_T3_R1_Ss_S5-5,D,UNKNOWN,FAM,NFQ-MGB,26.608663559,26.6063652039,0.0032517137,,,,0,0.02,1,3,25,,Y,N,N
D10,NPF_T3_R1_Ss_S5-27,C,UNKNOWN,VIC,NFQ-MGB,28.488161087,28.3336334229,0.2185364664,,,,0,0.02,1,3,27,,N,N,N
D10,NPF_T3_R1_Ss_S5-27,D,UNKNOWN,FAM,NFQ-MGB,26.6522216797,26.653137207,0.0012934025,,,,0,0.02,1,3,25,,N,N,N
D11,NPF_T3_R1_Ss_S6-6,C,UNKNOWN,VIC,NFQ-MGB,31.4672775269,31.8632659912,0.5600122809,,,,0,0.02,1,3,30,,Y,N,N
D11,NPF_T3_R1_Ss_S6-6,D,UNKNOWN,FAM,NFQ-MGB,25.1800746918,25.2885913849,0.1534657776,,,,0,0.02,1,3,23,,Y,N,N
D12,NPF_T3_R1_Ss_S6-13,C,UNKNOWN,VIC,NFQ-MGB,34.7618598938,35.4596633911,0.9868458509,,,,0,0.02,1,3,34,,Y,N,N
